"","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MoSold","YrSold","SaleType","SalePrice"
"1786","RL",80,9600,"Pave","No Alley","Reg","Lvl","FR2","Gtl","Veenker","Feedr","Norm","1Fam","SLvl",1976,1994,"Hip","CompShg","Other","Other","BrkFace",360,"Gd","Gd","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,528,528,"GasA","Ex","Y","SB",1094,761,0,1855,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","A",1976,"RFn",2,512,"TA","TA","Y",113,100,0,0,0,0,"No Pool","No Fence","No Feature",8,2007,"Warranty Deed",187000
"1787","RL",80,9600,"Pave","No Alley","Reg","Lvl","FR2","Gtl","Veenker","Feedr","Norm","1Fam","1Story",1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",978,"Unf",0,284,1262,"GasA","Ex","Y","SB",1262,0,0,1262,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","A",1976,"RFn",2,460,"TA","TA","Y",298,0,0,0,0,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",181500
"1788","RL",94,17778,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",1981,1981,"Hip","CompShg","Other","Other","None",0,"Gd","TA","CBlock","Gd","TA","Gd","ALQ",1632,"Rec",829,0,2461,"GasA","Gd","Y","SB",2497,0,0,2497,1,0,2,0,2,1,"Gd",7,"Typ",2,"Gd","A",1981,"RFn",2,676,"TA","TA","Y",266,0,0,0,0,0,"No Pool","No Fence","No Feature",3,2007,"Warranty Deed",373000
"1789","RL",72,18890,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Sawyer","Feedr","Other","Duplex","1.5Fin",1977,1977,"Shed","CompShg","Other","Other","None",1,"TA","TA","CBlock","Gd","TA","No Exposure","GLQ",498,"Rec",211,652,1361,"GasA","Ex","Y","SB",1361,1259,0,2620,0,0,2,2,4,2,"TA",12,"Typ",1,"TA","BI",1977,"RFn",2,600,"TA","TA","N",155,24,145,0,0,0,"No Pool","No Fence","Feature",8,2007,"Warranty Deed",190000
"1790","Other",72.5,7050,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",738,"Unf",0,319,1057,"GasA","Ex","Y","SB",1057,872,0,1929,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","A",2001,"Fin",2,650,"TA","TA","Y",0,235,0,0,0,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",226000
"1791","RL",78,11700,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",41,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,912,912,"GasA","Ex","Y","SB",1152,0,0,1152,1,0,1,1,3,1,"TA",7,"Typ",0,"No Fireplace","A",1968,"RFn",2,412,"TA","TA","Y",0,126,0,0,0,0,"No Pool","No Fence","No Feature",9,2007,"Warranty Deed",143450
"1792","RL",80,8000,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",1970,1970,"Gable","CompShg","VinylSd","VinylSd","BrkFace",525,"TA","TA","CBlock","TA","TA","No Exposure","Rec",915,"Unf",0,93,1008,"GasA","TA","Y","SB",1403,1008,0,2411,1,0,2,1,4,1,"TA",8,"Typ",1,"Po","A",1970,"RFn",2,570,"TA","TA","Y",0,192,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",240050
"1793","RL",80,8723,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NWAmes","PosN","Norm","1Fam","SFoyer",1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","BLQ",973,"Unf",0,0,973,"GasA","Ex","Y","SB",1082,0,0,1082,1,0,1,0,3,1,"TA",6,"Typ",0,"No Fireplace","A",1969,"Unf",2,480,"TA","TA","Y",160,0,0,0,0,0,"No Pool","No Fence","No Feature",1,2007,"Warranty Deed",162500
"1794","RL",130,11700,"Pave","No Alley","Reg","Lvl","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",196,"TA","TA","PConc","Gd","TA","No Exposure","ALQ",910,"Unf",0,385,1295,"GasA","Fa","Y","SB",1295,0,0,1295,1,0,1,1,3,1,"TA",6,"Typ",0,"No Fireplace","A",1968,"Fin",2,528,"TA","TA","Y",0,194,0,0,200,0,"No Pool","No Fence","No Feature",4,2007,"Warranty Deed",164000
"1795","RL",108,11358,"Pave","No Alley","IR1","Lvl","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",1972,1987,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",346,"Unf",0,778,1124,"GasA","TA","Y","SB",1610,0,0,1610,0,0,2,0,3,1,"Gd",8,"Typ",1,"TA","A",1972,"RFn",2,515,"TA","TA","Y",202,0,0,0,256,0,"No Pool","No Fence","No Feature",5,2007,"Warranty Deed",185000
"1796","RL",80,9547,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",112,"TA","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,1594,1594,"GasA","Ex","Y","SB",1594,0,0,1594,0,0,2,0,2,1,"Gd",6,"Typ",1,"TA","A",1993,"RFn",2,472,"TA","TA","Y",190,80,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",188500
"1797","RL",78,10530,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",1993,1993,"Gable","CompShg","MetalSd","MetalSd","BrkFace",194,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",819,"Unf",0,329,1148,"GasA","Ex","Y","SB",1091,984,0,2075,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","A",1993,"Unf",2,473,"TA","TA","Y",235,86,0,0,0,0,"No Pool","No Fence","No Feature",8,2007,"Warranty Deed",255000
"1798","RL",80,11500,"Pave","No Alley","IR1","Lvl","Corner","Gtl","NWAmes","Feedr","Other","Duplex","1Story",1976,1976,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,1680,1680,"GasA","Fa","Y","SB",1680,0,0,1680,0,0,2,0,4,2,"TA",8,"Typ",0,"No Fireplace","D",1976,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",136905
"1799","RL",88,10738,"Pave","No Alley","IR1","Lvl","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",792,"Unf",0,301,1093,"GasA","Gd","Y","SB",1093,0,0,1093,1,0,2,0,3,1,"TA",6,"Typ",1,"Fa","A",1966,"RFn",2,484,"TA","TA","Y",224,0,0,0,0,0,"No Pool","MnPrv","Feature",11,2007,"Warranty Deed",158500
"1800","RL",80,9600,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",1973,1973,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",916,"Unf",0,326,1242,"GasA","Fa","Y","SB",1242,0,0,1242,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","A",1973,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",9,2007,"Warranty Deed",175500
"1801","RL",80,10800,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",203,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",617,"Rec",264,171,1052,"GasA","TA","Y","SB",1052,0,0,1052,1,0,1,0,3,1,"TA",6,"Typ",0,"No Fireplace","A",1963,"Fin",1,311,"TA","TA","Y",0,133,0,0,0,0,"No Pool","No Fence","No Feature",2,2007,"Other",127000
"1802","RL",70,8050,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1967,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",474,"BLQ",38,437,949,"GasA","TA","Y","SB",1107,0,0,1107,1,0,1,0,3,1,"Gd",5,"Typ",0,"No Fireplace","A",1967,"RFn",1,308,"TA","TA","Y",88,64,0,0,0,0,"No Pool","No Fence","No Feature",3,2007,"Warranty Deed",127000
"1803","RL",73,10355,"Pave","No Alley","IR1","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",196,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",695,"Unf",0,519,1214,"GasA","TA","Y","SB",1214,0,0,1214,0,0,2,0,3,1,"TA",5,"Typ",1,"Fa","A",1967,"RFn",1,318,"TA","TA","Y",0,111,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",143000
"1804","RL",79,10289,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1965,1965,"Hip","CompShg","MetalSd","MetalSd","BrkFace",168,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",836,"Unf",0,237,1073,"GasA","TA","Y","SB",1073,0,0,1073,1,0,1,1,3,1,"TA",6,"Typ",0,"No Fireplace","A",1965,"RFn",2,515,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",156000
"1805","RL",73,9503,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1958,1983,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",457,"Rec",374,193,1024,"GasA","TA","Y","SB",1344,0,0,1344,1,0,1,0,2,1,"TA",6,"Min1",1,"TA","D",1970,"Unf",1,484,"TA","TA","Y",316,28,0,0,0,0,"No Pool","GdWo","No Feature",6,2007,"Warranty Deed",144000
"1806","RL",73,10624,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",1964,1964,"Gable","CompShg","HdBoard","HdBoard","BrkFace",84,"TA","TA","CBlock","TA","TA","No Exposure","GLQ",40,"Rec",264,1424,1728,"GasA","TA","Y","SB",1728,0,0,1728,0,1,2,0,6,2,"TA",10,"Typ",0,"No Fireplace","D",2002,"Unf",1,352,"TA","TA","Y",155,0,0,0,0,0,"No Pool","No Fence","No Feature",11,2007,"Warranty Deed",119000
"1807","RL",73,10899,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","N","SB",1224,0,0,1224,0,0,2,0,2,2,"TA",8,"Typ",0,"No Fireplace","CP",1964,"Unf",3,530,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",4,2007,"Warranty Deed",103000
"1808","RL",73,12342,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1960,1978,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,978,978,"GasA","TA","Y","SB",1422,0,0,1422,0,0,1,0,3,1,"TA",6,"Min1",1,"TA","A",1960,"RFn",1,286,"TA","TA","Y",0,0,36,0,0,0,"No Pool","GdWo","Feature",8,2007,"Warranty Deed",139900
"1809","RL",73,12772,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",1960,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","BLQ",498,"Unf",0,460,958,"GasA","TA","Y","SB",958,0,0,958,0,0,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","A",1960,"RFn",1,301,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","Feature",4,2007,"Warranty Deed",151500
"1810","RL",80,8892,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,1065,1065,"GasA","Gd","Y","SB",1065,0,0,1065,0,0,1,1,3,1,"TA",6,"Typ",0,"No Fireplace","D",1974,"Unf",2,461,"TA","TA","Y",74,0,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Other",126500
"1811","RL",65,10482,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",1958,1958,"Hip","CompShg","VinylSd","VinylSd","BrkFace",63,"TA","Gd","CBlock","TA","TA","Av","GLQ",507,"Unf",0,81,588,"GasA","Ex","Y","SB",1138,0,0,1138,0,1,1,0,3,1,"TA",6,"Typ",0,"No Fireplace","A",1958,"RFn",1,264,"TA","TA","Y",224,0,0,0,0,0,"No Pool","MnWw","No Feature",6,2007,"Warranty Deed",145000
"1812","RL",70,7535,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1958,1985,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",111,"LwQ",279,522,912,"GasA","Fa","Y","SB",912,0,0,912,0,1,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","A",1958,"Fin",1,297,"TA","TA","Y",12,285,0,0,0,0,"No Pool","MnWw","Feature",6,2007,"Warranty Deed",120000
"1813","RL",74,7450,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Rec",438,"LwQ",206,250,894,"GasA","Gd","Y","SB",1074,0,0,1074,0,0,1,0,2,1,"Gd",6,"Min1",1,"Gd","D",1966,"Unf",2,396,"TA","TA","Y",0,72,0,0,0,0,"No Pool","GdWo","No Feature",1,2007,"Warranty Deed",124000
"1814","RL",73,8339,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1959,1959,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",882,0,0,882,0,0,1,0,3,1,"TA",5,"Typ",0,"No Fireplace","A",1959,"RFn",1,294,"TA","TA","Y",0,0,0,0,0,0,"No Pool","MnPrv","Feature",7,2007,"Warranty Deed",106500
"1815","RL",73,14357,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",1961,1961,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",311,"LwQ",167,386,864,"GasA","TA","Y","SB",1187,0,0,1187,1,0,1,0,2,1,"TA",6,"Typ",1,"TA","A",1961,"RFn",2,440,"TA","TA","Y",128,0,0,0,0,0,"No Pool","No Fence","No Feature",8,2007,"Warranty Deed",140500
"1816","RL",76,8243,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",1961,1961,"Gable","CompShg","VinylSd","VinylSd","BrkFace",56,"TA","Gd","CBlock","TA","TA","No Exposure","ALQ",700,"Unf",0,264,964,"GasA","Ex","Y","SB",964,0,0,964,0,0,1,0,3,1,"TA",5,"Typ",1,"Fa","D",1985,"Fin",2,784,"TA","TA","Y",170,0,0,0,0,0,"No Pool","GdPrv","No Feature",2,2007,"Warranty Deed",137500
"1817","RL",70,8680,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1960,1960,"Hip","CompShg","Other","Other","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,894,894,"GasA","TA","Y","SB",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,"No Fireplace","D",1965,"Unf",1,312,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",1,2007,"Warranty Deed",117600
"1818","RL",80,8800,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1966,1966,"Hip","CompShg","HdBoard","Other","BrkFace",202,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",654,"Unf",0,520,1174,"GasA","Ex","Y","SB",1200,0,0,1200,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","A",1966,"RFn",2,440,"TA","TA","Y",0,0,0,0,0,0,"No Pool","MnPrv","No Feature",10,2007,"Warranty Deed",163500
"1819","RL",80,9200,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",1965,1965,"Gable","CompShg","HdBoard","HdBoard","BrkFace",98,"TA","TA","CBlock","TA","TA","Gd","GLQ",494,"Unf",0,548,1042,"GasA","TA","Y","SB",1042,0,0,1042,0,0,2,0,3,1,"TA",5,"Typ",0,"No Fireplace","A",1965,"RFn",2,440,"TA","TA","Y",192,0,0,0,0,0,"No Pool","GdPrv","No Feature",5,2007,"Warranty Deed",161000
"1820","RL",85,9350,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",1964,1991,"Hip","CompShg","HdBoard","HdBoard","BrkFace",108,"TA","TA","CBlock","Gd","TA","Gd","LwQ",270,"ALQ",580,452,1302,"GasA","Ex","Y","SB",1302,0,0,1302,0,1,2,0,3,1,"Gd",7,"Min1",0,"No Fireplace","A",1964,"RFn",1,309,"TA","TA","Y",333,0,0,0,0,0,"No Pool","MnPrv","No Feature",10,2007,"Warranty Deed",158000
"1821","RL",80,8800,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",1964,1997,"Gable","CompShg","MetalSd","MetalSd","BrkFace",306,"TA","Gd","CBlock","TA","TA","No Exposure","ALQ",414,"Unf",0,431,845,"GasA","Ex","Y","SB",845,1309,0,2154,0,0,2,1,5,1,"TA",8,"Typ",1,"Gd","A",1964,"RFn",2,539,"TA","TA","Y",0,0,0,0,161,0,"No Pool","MnPrv","No Feature",7,2007,"Warranty Deed",224500
"1822","RL",73,11382,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1964,1964,"Gable","CompShg","Wd Sdng","Other","BrkFace",212,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",54,"Rec",543,533,1130,"GasA","TA","Y","SB",1374,0,0,1374,0,1,1,0,3,1,"TA",7,"Typ",1,"TA","A",1964,"RFn",1,286,"TA","TA","Y",0,28,84,0,0,0,"No Pool","MnPrv","No Feature",8,2007,"Warranty Deed",147000
"1823","RL",73,22002,"Pave","No Alley","Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",1959,1991,"Gable","CompShg","MetalSd","MetalSd","BrkFace",136,"TA","Gd","CBlock","TA","TA","Mn","ALQ",1386,"Unf",0,206,1592,"GasA","Gd","Y","SB",1652,0,0,1652,1,0,1,1,3,1,"Gd",6,"Typ",1,"Gd","A",1959,"RFn",2,510,"TA","TA","Y",0,0,0,0,201,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",200000
"1824","RL",73,14585,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",1960,1987,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",85,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",594,"Rec",219,331,1144,"GasA","Ex","Y","SB",1429,0,0,1429,0,1,1,0,3,1,"Gd",7,"Typ",2,"Gd","A",1960,"Unf",2,572,"TA","TA","Y",216,110,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",181900
"1825","RL",75,7388,"Pave","No Alley","Reg","Lvl","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",1959,2002,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Rec",405,"Unf",0,658,1063,"GasA","Gd","Y","SB",1327,0,0,1327,1,0,1,0,3,1,"Gd",7,"Typ",0,"No Fireplace","D",1974,"Unf",2,624,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",150750
"1826","RL",70,9842,"Pave","No Alley","Reg","Lvl","FR2","Gtl","NAmes","Norm","Norm","Duplex","1Story",1962,1962,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1224,0,0,1224,0,0,2,0,2,2,"TA",6,"Typ",0,"No Fireplace","CP",1962,"Unf",2,462,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",3,2007,"Warranty Deed",101800
"1827","RL",57,8280,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1950,1950,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Unf",0,"Unf",0,932,932,"GasA","Ex","Y","FA",932,0,0,932,0,0,1,0,2,1,"Gd",4,"Typ",1,"Gd","A",1950,"Unf",1,306,"TA","TA","Y",0,0,214,0,0,0,"No Pool","GdPrv","No Feature",11,2007,"Warranty Deed",124000
"1828","RL",85,12172,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Unf",1940,1996,"Gable","CompShg","Wd Sdng","HdBoard","None",0,"TA","TA","PConc","TA","TA","No Exposure","LwQ",130,"Rec",259,433,822,"GasA","TA","Y","SB",908,0,0,908,0,0,1,0,2,1,"TA",4,"Typ",0,"No Fireplace","A",1975,"Unf",2,512,"TA","TA","Y",284,24,0,0,192,0,"No Pool","MnPrv","No Feature",10,2007,"Warranty Deed",138500
"1829","RL",50,5000,"Pave","No Alley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",1946,1950,"Gable","CompShg","Other","Other","None",0,"Fa","Fa","CBlock","Fa","Fa","No Exposure","LwQ",299,"Unf",0,367,666,"GasA","Fa","N","SB",666,0,0,666,0,1,1,0,2,1,"Gd",4,"Typ",0,"No Fireplace","None",0,"None",0,0,"Other","None","N",0,52,0,0,0,0,"No Pool","MnPrv","No Feature",4,2007,"Warranty Deed",64500
"1830","RL",51,3500,"Pave","No Alley","Reg","Lvl","Inside","Gtl","BrkSide","Feedr","Norm","1Fam","1.5Fin",1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","LwQ",144,"Unf",0,226,370,"GasA","TA","N","FA",442,228,0,670,1,0,1,0,2,1,"Fa",4,"Typ",0,"No Fireplace","None",0,"None",0,0,"Other","None","N",0,21,0,0,0,0,"No Pool","MnPrv","Feature",7,2007,"Warranty Deed",64000
"1831","RL",50,5175,"Pave","No Alley","Reg","Lvl","Inside","Gtl","BrkSide","RRAn","Other","1Fam","1Story",1958,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No Exposure","BLQ",150,"ALQ",404,254,808,"GasA","Ex","Y","SB",808,0,0,808,0,0,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","D",1963,"Unf",1,308,"TA","TA","N",143,0,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Other",112000
"1832","RL",100,9500,"Pave","No Alley","Reg","Lvl","Corner","Gtl","NAmes","Artery","Norm","1Fam","2Story",1964,1978,"Gable","CompShg","VinylSd","VinylSd","BrkCmn",272,"TA","TA","CBlock","TA","TA","No Exposure","Rec",442,"Unf",0,374,816,"GasA","TA","Y","SB",1127,850,0,1977,0,1,1,1,4,1,"TA",9,"Typ",1,"TA","A",1964,"RFn",2,540,"TA","TA","Y",0,52,0,0,0,0,"No Pool","GdPrv","No Feature",6,2007,"Warranty Deed",165000
"1833","RL",80,9600,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",1955,1955,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,"TA","Gd","CBlock","TA","TA","No Exposure","BLQ",368,"Unf",0,710,1078,"GasA","Ex","Y","SB",1150,0,0,1150,1,0,1,0,2,1,"TA",6,"Typ",0,"No Fireplace","A",1955,"Fin",1,288,"TA","TA","Y",0,0,0,0,175,0,"No Pool","MnPrv","No Feature",10,2007,"Warranty Deed",144000
"1834","RL",95,11345,"Pave","No Alley","Reg","Lvl","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story",1948,1950,"Gable","Other","Other","Other","Stone",567,"TA","TA","CBlock","TA","TA","No Exposure","Rec",220,"Unf",0,708,928,"GasA","Gd","Y","FA",928,992,0,1920,0,0,2,0,4,2,"TA",10,"Typ",0,"No Fireplace","D",1948,"Unf",2,400,"TA","Fa","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",7,2007,"Warranty Deed",137000
"1835","RL",79,9492,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",1941,1950,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","TA","TA","No Exposure","Rec",368,"BLQ",41,359,768,"GasA","TA","Y","SB",968,408,0,1376,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","A",1941,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",4,2007,"Warranty Deed",105000
"1836","RL",79,9480,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NAmes","Artery","Norm","1Fam","2Story",1942,1995,"Gable","CompShg","MetalSd","MetalSd","Stone",224,"TA","TA","CBlock","TA","TA","No Exposure","LwQ",386,"Unf",0,342,728,"GasA","Ex","Y","SB",888,756,0,1644,0,0,1,1,3,1,"Gd",7,"Typ",2,"Gd","A",1942,"Unf",1,312,"TA","TA","Y",168,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2007,"Warranty Deed",146500
